id,ami_launch_index,architecture,block_device_mappings,client_token,ebs_optimized,hypervisor,iam_instance_profile,image_id,instance_id,instance_lifecycle,instance_type,kernel_id,key_name,launch_time,monitoring,network_interfaces_attribute,placement,platform,private_dns_name,private_ip_address,product_codes,public_dns_name,public_ip_address,ramdisk_id,root_device_name,root_device_type,security_groups,source_dest_check,spot_instance_request_id,sriov_net_support,state,state_reason,state_transition_reason,subnet_id,tags,virtualization_type,vpc_id
i-b3119d70,0,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-e8645347', u'AttachTime': datetime.datetime(2016, 4, 2, 16, 57, 39, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-476552e8', u'AttachTime': datetime.datetime(2016, 4, 2, 16, 57, 39, tzinfo=tzutc())}}]",ZwSgz1459616258741,True,xen,,ami-8d668cc9,i-b3119d70,,c4.xlarge,,easemob,2016-04-02 16:57:39+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:ad:a1:c1:df:0b', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': 'Primary network interface', u'NetworkInterfaceId': 'eni-44080523', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-29-149.us-west-1.compute.internal', u'Primary': True, u'PrivateIpAddress': '172.31.29.149'}], u'PrivateDnsName': 'ip-172-31-29-149.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-2d01ede6', u'AttachTime': datetime.datetime(2016, 4, 2, 16, 57, 39, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.29.149'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-29-149.us-west-1.compute.internal,172.31.29.149,[],,,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-codis-rest-proxyc4', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-b0119d73,1,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-0d6453a2', u'AttachTime': datetime.datetime(2016, 4, 2, 16, 57, 39, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-a564530a', u'AttachTime': datetime.datetime(2016, 4, 2, 16, 57, 39, tzinfo=tzutc())}}]",ZwSgz1459616258741,True,xen,,ami-8d668cc9,i-b0119d73,,c4.xlarge,,easemob,2016-04-02 16:57:39+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:77:2e:e9:3c:a7', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': 'Primary network interface', u'NetworkInterfaceId': 'eni-43080524', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-29-150.us-west-1.compute.internal', u'Primary': True, u'PrivateIpAddress': '172.31.29.150'}], u'PrivateDnsName': 'ip-172-31-29-150.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-3201edf9', u'AttachTime': datetime.datetime(2016, 4, 2, 16, 57, 39, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.29.150'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-29-150.us-west-1.compute.internal,172.31.29.150,[],,,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-codis-rest-proxyc3', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-8aeec14a,0,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-412025a4', u'AttachTime': datetime.datetime(2015, 10, 21, 9, 36, 34, tzinfo=tzutc())}}]",eYScd1445420190378,False,xen,,ami-8d668cc9,i-8aeec14a,,t2.medium,,timo@easemob,2015-10-21 09:36:30+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:7a:26:0a:cd:15', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': '', u'Association': {u'PublicIp': '54.183.147.69', u'PublicDnsName': 'ec2-54-183-147-69.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'NetworkInterfaceId': 'eni-e822108c', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-28-154.us-west-1.compute.internal', u'Association': {u'PublicIp': '54.183.147.69', u'PublicDnsName': 'ec2-54-183-147-69.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'Primary': True, u'PrivateIpAddress': '172.31.28.154'}], u'PrivateDnsName': 'ip-172-31-28-154.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-d492488a', u'AttachTime': datetime.datetime(2015, 10, 21, 9, 36, 30, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'launch-wizard-2', u'GroupId': 'sg-26bff743'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.28.154'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-28-154.us-west-1.compute.internal,172.31.28.154,[],ec2-54-183-147-69.us-west-1.compute.amazonaws.com,54.183.147.69,,/dev/sda1,ebs,"[{u'GroupName': 'launch-wizard-2', u'GroupId': 'sg-26bff743'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-monitor', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-9cbb2b5f,0,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-154344ba', u'AttachTime': datetime.datetime(2016, 4, 14, 14, 10, 42, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-1d4344b2', u'AttachTime': datetime.datetime(2016, 4, 14, 14, 10, 42, tzinfo=tzutc())}}]",OEjdJ1460643041342,True,xen,,ami-8d668cc9,i-9cbb2b5f,,c4.xlarge,,easemob,2016-04-14 14:10:41+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:ee:3e:3d:36:f3', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': 'Primary network interface', u'NetworkInterfaceId': 'eni-a6607bc1', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-25-50.us-west-1.compute.internal', u'Primary': True, u'PrivateIpAddress': '172.31.25.50'}], u'PrivateDnsName': 'ip-172-31-25-50.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-c9ff0302', u'AttachTime': datetime.datetime(2016, 4, 14, 14, 10, 41, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.25.50'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-25-50.us-west-1.compute.internal,172.31.25.50,[],,,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-codis-rest-proxytk1', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-e426a42f,0,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-7701a692', u'AttachTime': datetime.datetime(2015, 6, 10, 12, 13, 8, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': False, u'VolumeId': 'vol-2d01a6c8', u'AttachTime': datetime.datetime(2015, 6, 10, 12, 13, 8, tzinfo=tzutc())}}]",IgNRX1433938385418,False,xen,,ami-8d668cc9,i-e426a42f,,m3.2xlarge,,dennis@easemob.com,2015-06-10 12:13:05+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:62:b2:5b:0d:f1', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': 'Primary network interface', u'Association': {u'PublicIp': '52.8.124.130', u'PublicDnsName': 'ec2-52-8-124-130.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'NetworkInterfaceId': 'eni-7560ac11', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-17-46.us-west-1.compute.internal', u'Association': {u'PublicIp': '52.8.124.130', u'PublicDnsName': 'ec2-52-8-124-130.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'Primary': True, u'PrivateIpAddress': '172.31.17.46'}], u'PrivateDnsName': 'ip-172-31-17-46.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-bb65e1e6', u'AttachTime': datetime.datetime(2015, 6, 10, 12, 13, 5, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.17.46'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-17-46.us-west-1.compute.internal,172.31.17.46,[],ec2-52-8-124-130.us-west-1.compute.amazonaws.com,52.8.124.130,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-db3', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-956a5c27,1,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-8bf29773', u'AttachTime': datetime.datetime(2015, 12, 30, 8, 48, 7, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': False, u'VolumeId': 'vol-84f2977c', u'AttachTime': datetime.datetime(2015, 12, 30, 8, 48, 7, tzinfo=tzutc())}}]",GJsBP1451465284861,True,xen,,ami-8d668cc9,i-956a5c27,,m4.xlarge,,easemob,2015-12-30 08:48:05+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '06:bd:f7:3f:c8:09', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': '', u'Association': {u'PublicIp': '54.67.44.47', u'PublicDnsName': 'ec2-54-67-44-47.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'NetworkInterfaceId': 'eni-cf101a94', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-10-102.us-west-1.compute.internal', u'Association': {u'PublicIp': '54.67.44.47', u'PublicDnsName': 'ec2-54-67-44-47.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'Primary': True, u'PrivateIpAddress': '172.31.10.102'}], u'PrivateDnsName': 'ip-172-31-10-102.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-db950411', u'AttachTime': datetime.datetime(2015, 12, 30, 8, 48, 5, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-bd1805fb', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.10.102'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1c'}",,ip-172-31-10-102.us-west-1.compute.internal,172.31.10.102,[],ec2-54-67-44-47.us-west-1.compute.amazonaws.com,54.67.44.47,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-bd1805fb,"[{u'Value': ' pro4-aws-ca-thrift3', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-9a6a5c28,0,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-41f297b9', u'AttachTime': datetime.datetime(2015, 12, 30, 8, 48, 7, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': False, u'VolumeId': 'vol-9cf29764', u'AttachTime': datetime.datetime(2015, 12, 30, 8, 48, 7, tzinfo=tzutc())}}]",GJsBP1451465284861,True,xen,,ami-8d668cc9,i-9a6a5c28,,m4.xlarge,,easemob,2015-12-30 08:48:05+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '06:bf:98:ad:fc:a3', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': '', u'Association': {u'PublicIp': '52.53.224.61', u'PublicDnsName': 'ec2-52-53-224-61.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'NetworkInterfaceId': 'eni-ce101a95', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-10-101.us-west-1.compute.internal', u'Association': {u'PublicIp': '52.53.224.61', u'PublicDnsName': 'ec2-52-53-224-61.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'Primary': True, u'PrivateIpAddress': '172.31.10.101'}], u'PrivateDnsName': 'ip-172-31-10-101.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-359203ff', u'AttachTime': datetime.datetime(2015, 12, 30, 8, 48, 5, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-bd1805fb', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.10.101'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1c'}",,ip-172-31-10-101.us-west-1.compute.internal,172.31.10.101,[],ec2-52-53-224-61.us-west-1.compute.amazonaws.com,52.53.224.61,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-bd1805fb,"[{u'Value': 'pro4-aws-ca-thrift4', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-1872fcd8,0,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-bfbecc5a', u'AttachTime': datetime.datetime(2015, 8, 24, 8, 58, 52, tzinfo=tzutc())}}]",nUXDH1440406727963,False,xen,,ami-8d668cc9,i-1872fcd8,,t2.medium,,dennis@easemob.com,2015-08-24 08:58:48+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:f8:72:fa:b6:d1', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': 'Primary network interface', u'Association': {u'PublicIp': '52.8.75.23', u'PublicDnsName': 'ec2-52-8-75-23.us-west-1.compute.amazonaws.com', u'IpOwnerId': '986090843226'}, u'NetworkInterfaceId': 'eni-f5294891', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-26-95.us-west-1.compute.internal', u'Association': {u'PublicIp': '52.8.75.23', u'PublicDnsName': 'ec2-52-8-75-23.us-west-1.compute.amazonaws.com', u'IpOwnerId': '986090843226'}, u'Primary': True, u'PrivateIpAddress': '172.31.26.95'}], u'PrivateDnsName': 'ip-172-31-26-95.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-49ca8e14', u'AttachTime': datetime.datetime(2015, 8, 24, 8, 58, 48, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'default', u'GroupId': 'sg-a6de06c3'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.26.95'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-26-95.us-west-1.compute.internal,172.31.26.95,[],ec2-52-8-75-23.us-west-1.compute.amazonaws.com,52.8.75.23,,/dev/sda1,ebs,"[{u'GroupName': 'default', u'GroupId': 'sg-a6de06c3'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-turnserver', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-e9bb2629,0,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-75074390', u'AttachTime': datetime.datetime(2015, 9, 1, 9, 1, 55, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': False, u'VolumeId': 'vol-160743f3', u'AttachTime': datetime.datetime(2015, 9, 1, 9, 1, 55, tzinfo=tzutc())}}]",tfEbq1441098111598,True,xen,,ami-8d668cc9,i-e9bb2629,,c4.xlarge,,dennis@easemob.com,2015-09-01 09:01:52+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:f8:a0:04:ed:07', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': 'Primary network interface', u'Association': {u'PublicIp': '54.183.141.2', u'PublicDnsName': 'ec2-54-183-141-2.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'NetworkInterfaceId': 'eni-d885eebc', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-28-163.us-west-1.compute.internal', u'Association': {u'PublicIp': '54.183.141.2', u'PublicDnsName': 'ec2-54-183-141-2.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'Primary': True, u'PrivateIpAddress': '172.31.28.163'}], u'PrivateDnsName': 'ip-172-31-28-163.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-54541809', u'AttachTime': datetime.datetime(2015, 9, 1, 9, 1, 52, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.28.163'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-28-163.us-west-1.compute.internal,172.31.28.163,[],ec2-54-183-141-2.us-west-1.compute.amazonaws.com,54.183.141.2,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-codis1-proxy1', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-50bac690,1,x86_64,[],b0eeb951-7237-40bc-94f2-613d21a4ccfc,False,xen,"{u'Id': 'AIPAJGBSLEBQYACUUOD5K', u'Arn': 'arn:aws:iam::986090843226:instance-profile/EMR_EC2_DefaultRole'}",ami-1ba15e5f,i-50bac690,,m3.xlarge,aki-880531cd,easemob,2015-09-22 09:24:42+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:8d:15:3e:12:d9', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': '', u'Association': {u'PublicIp': '54.153.57.110', u'PublicDnsName': 'ec2-54-153-57-110.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'NetworkInterfaceId': 'eni-c1430ba5', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-21-91.us-west-1.compute.internal', u'Association': {u'PublicIp': '54.153.57.110', u'PublicDnsName': 'ec2-54-153-57-110.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'Primary': True, u'PrivateIpAddress': '172.31.21.91'}], u'PrivateDnsName': 'ip-172-31-21-91.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-6229733f', u'AttachTime': datetime.datetime(2015, 9, 22, 9, 24, 42, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'ElasticMapReduce-slave', u'GroupId': 'sg-87552fe2'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.21.91'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-21-91.us-west-1.compute.internal,172.31.21.91,[],ec2-54-153-57-110.us-west-1.compute.amazonaws.com,54.153.57.110,,,instance-store,"[{u'GroupName': 'ElasticMapReduce-slave', u'GroupId': 'sg-87552fe2'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'j-412DFH4P7WXY', u'Key': 'aws:elasticmapreduce:job-flow-id'}, {u'Value': 'CORE', u'Key': 'aws:elasticmapreduce:instance-group-role'}]",paravirtual,vpc-8b49b3ee
i-51bac691,0,x86_64,[],b0eeb951-7237-40bc-94f2-613d21a4ccfc,False,xen,"{u'Id': 'AIPAJGBSLEBQYACUUOD5K', u'Arn': 'arn:aws:iam::986090843226:instance-profile/EMR_EC2_DefaultRole'}",ami-1ba15e5f,i-51bac691,,m3.xlarge,aki-880531cd,easemob,2015-09-22 09:24:42+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:99:fa:b2:d7:29', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': '', u'Association': {u'PublicIp': '54.153.57.119', u'PublicDnsName': 'ec2-54-153-57-119.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'NetworkInterfaceId': 'eni-c0430ba4', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-21-90.us-west-1.compute.internal', u'Association': {u'PublicIp': '54.153.57.119', u'PublicDnsName': 'ec2-54-153-57-119.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'Primary': True, u'PrivateIpAddress': '172.31.21.90'}], u'PrivateDnsName': 'ip-172-31-21-90.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-1d297340', u'AttachTime': datetime.datetime(2015, 9, 22, 9, 24, 42, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'ElasticMapReduce-slave', u'GroupId': 'sg-87552fe2'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.21.90'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-21-90.us-west-1.compute.internal,172.31.21.90,[],ec2-54-153-57-119.us-west-1.compute.amazonaws.com,54.153.57.119,,,instance-store,"[{u'GroupName': 'ElasticMapReduce-slave', u'GroupId': 'sg-87552fe2'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'CORE', u'Key': 'aws:elasticmapreduce:instance-group-role'}, {u'Value': 'j-412DFH4P7WXY', u'Key': 'aws:elasticmapreduce:job-flow-id'}]",paravirtual,vpc-8b49b3ee
i-684957fc,0,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-6d888ac2', u'AttachTime': datetime.datetime(2016, 4, 19, 2, 41, 27, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-6c888ac3', u'AttachTime': datetime.datetime(2016, 4, 19, 2, 41, 27, tzinfo=tzutc())}}]",PWNEG1461033686370,True,xen,,ami-8d668cc9,i-684957fc,,m4.xlarge,,easemob,2016-04-19 02:41:26+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:5d:90:eb:20:c9', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': 'Primary network interface', u'NetworkInterfaceId': 'eni-cdb251ab', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-25-166.us-west-1.compute.internal', u'Primary': True, u'PrivateIpAddress': '172.31.25.166'}], u'PrivateDnsName': 'ip-172-31-25-166.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-ce08f305', u'AttachTime': datetime.datetime(2016, 4, 19, 2, 41, 26, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.25.166'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-25-166.us-west-1.compute.internal,172.31.25.166,[],,,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-codis-rest-c9', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
